  1948         2025
 1994    -0.13   -0.22   -0.26    0.54    0.22    0.94    0.94   -0.59    0.25    0.79   -0.29    0.27
 1995     0.04    0.08   -0.10    0.48    0.16    1.58    2.71    3.02    1.63    1.96    0.79   -0.03
 1996    -0.17   -0.25   -0.41   -0.51   -0.27   -0.23   -1.23   -2.14    0.88   -0.37   -1.63   -0.14
 1997    -0.17   -0.21    0.19    0.67    2.16    3.77    4.75    5.05    6.13    6.07    4.73    3.32
 1998     3.57    4.93    5.43    4.80    4.46    5.33    6.02    5.82    3.35    3.32    1.56   -0.04
 1999    -0.17   -0.23   -0.24   -0.50   -0.83    0.71   -0.08    3.09    1.45    0.21   -0.08   -0.21
 2000    -0.17   -0.30   -0.80   -0.04   -0.31   -1.11   -0.66    1.09    1.16    0.96    0.65    0.03
 2001    -0.17   -0.24   -0.44    0.12   -0.68    0.51    0.57    2.95    3.09    2.07    1.89   -0.01
 2002    -0.13   -0.14    0.06    0.81    0.47   -0.36    0.71    0.68    1.77    3.03    1.15    0.01
 2003    -0.03    0.02    1.21    0.46   -0.09    1.43    1.99    4.58    3.74    4.71    2.91    0.00
 2004    -0.14   -0.19   -0.34    0.63    0.31    1.14    2.18    4.44    3.67    3.16    2.70    0.07
 2005    -0.06   -0.22    0.36    1.40    3.11    4.42    5.84    4.90    4.40    2.45    1.48   -0.25
 2006    -0.17   -0.30   -0.52   -0.07    0.45    0.95    2.14    4.29    4.92    5.22    3.18    0.06
 2007    -0.04    0.00   -0.29    0.45    0.04    0.19    1.63    1.52    1.63    1.40    0.47   -0.16
 2008    -0.17   -0.28   -0.53    0.17   -0.31   -0.02    0.99    3.42    2.70    2.62    1.84   -0.30
 2009    -0.17   -0.30   -0.76   -0.11    0.25    1.85    3.80    4.09    3.77    4.87    3.17    0.79
 2010    -0.00    0.64    1.85    4.04    6.14    7.32    5.94    4.95    3.24    2.94    2.27    0.10
 2011    -0.17   -0.28   -0.85   -0.75    0.00    2.13    2.64    3.53    1.42    1.65    1.67   -0.26
 2012    -0.16   -0.14   -0.50    0.44    0.30    1.77    2.88    4.44    4.72    4.51    3.89    0.17
 2013    -0.14   -0.10   -0.60    0.36   -0.38    0.60    0.34    3.73    3.87    4.32    2.14    0.09
 2014    -0.04    0.09    0.53    1.47    1.59    1.92    3.78    4.64    4.95    4.81    2.88    0.17
 2015     0.31    0.08   -0.16    2.30    2.63    4.96    5.65    6.86    8.80    9.14    7.35    4.99
 2016     3.96    1.41    4.04    2.53    3.08    5.47    6.38    5.45    4.28    5.94    3.65    1.05
 2017    -0.03    0.43    0.63    1.77    1.83    1.76    4.92    4.87    3.67    3.13    2.73    0.17
 2018    -0.07   -0.06    0.11    0.92    0.50    0.92    0.81    2.65    5.28    3.62    1.47    0.39
 2019     0.36    0.59    0.85    2.41    1.30    4.24    5.99    5.89    5.35    5.10    3.15    1.05
 2020     0.33    0.56    1.30    2.63    2.88    4.38    5.98    5.79    3.53    4.49    2.34    0.15
 2021    -0.17   -0.30   -0.54   -0.39    0.26    0.55    1.64    3.83    4.73    4.35    2.30    0.33
 2022     0.16    0.03   -0.13   -0.04    0.20    1.32    1.89    4.12    4.31    4.74    1.71   -0.01
 2023    -0.05   -0.17    1.09    3.04    5.08    9.87   11.06   11.09   10.45   10.01    8.57    4.05
 2024     2.40    2.92    3.96    5.70    7.51    9.47    9.44    8.67    8.29    7.76    5.91    2.69
 2025    -0.08  -99.99  -99.99  -99.99  -99.99  -99.99  -99.99  -99.99  -99.99  -99.99  -99.99  -99.99
  -99.99
  WHWPa
  Area anomaly scaled by 10e6 km**2
  Monthly anomaly of the ocean surface area Ocean region >28.5C
 in the Atlantic and eastern North Pacific.
  Climatology is 1951-2000. Wang, C., and D.B. Enfield,
  2001 : The tropical Western Hemisphere warm pool, 
 Geophys. Res. Lett., 28, 1635-1638. 
